Team,Day,Shift,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10,Item 11,Item 12
1,2,2,665.8505345588178,650.7937149904678,641.7072852471539,655.7870334027662,658.0713476561742,669.7773690658025,631.7382875566032,633.9601596473811,665.9192183956884,670.5783224178487,641.4799736593366,652.6690921589475
1,2,3,647.76468471603,644.7649662212533,629.4365820959626,666.4649138870219,659.5648452975153,666.4184309585561,653.9323449823776,639.0857679833932,656.0813129208699,633.2558109954722,649.3541406515097,629.6017609870038
1,3,1,648.5809398223197,653.567417717318,680.0904373058349,671.4614160209953,683.1428156511281,635.6305451238645,637.767582472692,647.4362841909297,668.632153714624,671.242849512237,668.9982439657714,653.1346371555093
1,3,2,677.0405728059919,640.9627875296287,649.2346940569414,667.2027268282061,659.6964749788925,645.9810701967587,676.4059770523022,674.0580644639265,636.1177016024375,661.6956694627587,645.2648819872427,675.2854277377504
1,3,3,648.2338987660117,636.8652782777848,669.8232854099681,648.0312919443033,633.9811651287869,672.0082814146207,661.445250454232,653.6751107934522,642.3572876006659,669.343290034804,646.9106216789138,652.5057382812053
1,4,1,645.7390537773201,675.9571564547679,666.645181756607,672.7967571707571,651.8521242549933,632.9519403772891,669.507201115839,650.2706354134571,661.8589886028068,652.0797606223354,658.9487627921545,633.6488847580846
1,4,2,636.9387220098412,656.789021596321,643.4263396373664,664.4325675779484,667.6063188662931,641.024261588703,670.1115739515453,685.6358763361029,662.5888224910417,656.1478215366706,671.2117902145075,652.3237939128421
1,4,3,660.0333733903467,671.127829257279,654.5369052267365,663.0107264704752,659.3671867542969,654.3163626060268,647.3165606793611,669.1301030464217,652.5147762567232,658.9983891027686,663.2997885378367,672.203086310652
1,5,1,647.0642964446689,657.2397532918403,653.6676560694038,644.627144545927,659.7836238444241,669.3440745081172,684.241645428868,648.8960103462142,669.895546620248,648.8507066967702,644.2070776335663,671.1193704233099
1,5,2,651.3073614893422,632.0782018866063,674.9885319949021,668.858460444721,642.758223538346,673.6223882043565,668.8728302878716,647.5025516021218,661.3332392837953,646.5680303264454,636.9620893696579,656.5095876292369
1,5,3,664.5100353428239,666.5684540311256,648.0570524911807,646.4574114086608,641.4870039342733,656.4857827488412,670.7951084126669,654.4257004531719,684.5891492647388,642.7271010991692,659.9908066514316,657.9039307623959
1,6,1,658.3953319221228,655.6335750352014,651.0682259406843,676.3439467848281,657.3530605340852,654.6175870641798,675.0035716757358,671.7710758783494,676.5584993343308,669.5425786985264,652.9421126899631,663.1116073730717
1,6,2,653.8039222609721,643.6498069188838,664.3821422208373,657.2110699712982,666.0901316627057,662.3396699448411,665.1226744751649,674.3753765622592,653.5621684927969,692.0171338125596,658.8879968670076,671.1983181543386
1,6,3,657.0917476072102,658.6411970366365,655.3176544767091,661.1232665319797,660.5628941424415,664.4077828260438,667.7208319016955,650.1888503533797,668.7550635621722,658.5673916418777,658.7132401603677,638.000138633222
1,7,1,681.7248088474018,645.5776714244498,645.1541613531318,669.1473173489265,685.2376314409527,661.5204790155661,651.8726391570389,665.1102418044904,660.9340675339846,675.4312855375946,660.791112924981,658.4462024222372
1,7,2,631.4112697099,646.223164303026,638.7176463099263,664.3278862718186,644.2733242993552,657.6302379114377,675.9984934214511,680.6472295836195,637.6596542428941,632.045019819355,643.8272744788595,657.6403246059583
1,7,3,648.8635660210625,670.1561698191083,659.9088858054271,664.4579764059271,679.2489879576722,651.7423564385368,678.306225259042,640.5132756705302,664.1293774914259,635.8604130602832,643.0093913756247,643.5240603716074
2,1,1,690.3924542211556,668.0756330078547,668.6005699483877,664.8362014956446,660.2480879017166,684.1941440725537,661.0959943450878,661.6150898554943,638.6031031476283,664.0115597393855,658.3278599835539,667.3777660087922
2,1,2,689.9495058445012,682.1442294140613,660.9476667258979,659.8447410717986,662.8448599639569,635.5971417655579,678.8764949872537,681.2324801594237,672.2228901617433,653.770641681109,667.9448481562212,674.8679381033468
2,1,3,675.7041877368287,662.9279617625527,670.733943698268,657.5667108121642,666.66691456889,665.6377560328397,688.1820611150682,673.7089314392156,668.3964524745892,667.3146331694577,644.7946472126804,672.9372641009678
2,2,1,656.8088045126595,646.7575049934001,640.9125389981649,670.8276236965465,640.4241396271736,660.1332177250754,647.345771175837,672.4751406305002,650.0315172395157,644.2145998627311,684.996228778043,689.5084589851047
2,2,2,661.971233814846,667.8560491118284,647.0504382926886,672.0852013681675,665.7821738356083,663.1125072237913,676.2413044394691,666.715165570836,638.6331719726267,673.6083991028355,652.2506346958785,649.4663607862842
2,2,3,676.2622898329028,668.8698539627619,659.1999269346686,660.50117072603,669.1518162547352,652.0903366682913,655.2701181302681,663.5788611215979,651.1761693871853,659.7837475996404,664.5961102481808,658.9791473334728
2,3,1,655.0800760771605,673.1291935627252,668.0589006520851,666.1218683023664,679.4998355573882,650.2294661440972,685.3773772331606,643.522420243162,658.9548054034022,647.2957591150018,649.7738233461467,647.1082504542476
2,3,2,658.3482083818685,671.8593917157484,678.2849950805579,672.4261470655003,657.0274542834788,671.6296763804067,663.832018188055,656.9793551986795,662.4067469712651,657.8287572884732,684.7365550846293,670.388442609573
2,3,3,649.5444587257083,666.4344710550928,656.9680161783735,674.3886054476408,659.9399955783551,644.3456485850232,644.5569738947186,669.0471410886793,678.6804011361824,670.1598765096059,664.6051874447109,661.4173131093188
2,4,1,680.2619257532564,648.5363172013424,662.0946308161556,671.2107627514324,677.7597793586586,678.3891721776482,646.9333272204349,656.3787870807375,642.8841216025537,680.496087578386,675.4262390937323,669.9960492126042
2,4,2,675.5837676385864,642.4057552299399,660.8230334298963,665.4355929939587,660.7875158357298,676.7890727430191,661.732315388415,657.8340083004776,662.8011262040364,634.2996162269111,673.1296629485305,680.6529419812991
2,4,3,671.8942846068122,650.8590059791095,661.6453632828915,678.7767058139167,664.0751895464412,653.1232482709901,650.8551344184023,661.9714464503193,672.882166160581,678.3337347255958,668.2366144158063,667.501667484153
2,5,1,667.1846977008518,680.20302492823,657.2907628662023,661.5326823522734,658.5988120858408,658.4519893454955,661.6232962072122,660.9535183234235,659.2331309712098,676.6148996583617,651.3007375074266,641.721086731374
2,5,2,658.4700648848227,671.1119479128012,681.0292233647889,650.4355951342816,634.4593973419398,681.3737762914726,683.9387242015397,650.7216437648614,668.6080740611484,659.9715818552805,678.1573969166265,657.9581031905552
2,5,3,657.6681318215864,672.8375433157933,663.9534828627326,674.6348334435744,649.7956648206228,651.6119357822553,652.9487135558434,653.3851754051601,654.4640452258961,655.4751080479277,666.3641526200134,650.8114683502175
2,6,1,676.1268000455518,669.7335163584703,665.9722435444115,647.5305512361944,666.7041817800718,680.5489749246566,661.2372264884749,638.1830563925016,667.8887779783823,661.055443098416,663.3013358130389,649.484490311484
2,6,2,649.528995136783,654.3974850181988,666.8051270876288,651.8871343061764,664.221108222333,662.7862095685233,677.427286077247,694.5269139325396,647.3077290959318,651.9184687361989,650.3436385893006,655.7640472977339
2,6,3,672.3437935377993,666.240136092963,658.9352966996179,660.1067684017833,651.7769411488956,678.2316946262505,661.9082424188597,642.8782985015339,675.4126134735626,654.6860855860139,667.6289098451352,673.3258246015052
2,7,1,671.1395786076694,664.9560160713838,655.312917914738,669.2237684317379,661.6261970215595,668.787930788006,683.056552613251,659.4851911923461,671.5462117266501,666.6841485370093,668.7867728534699,674.1084661022659
2,7,2,654.8790122607859,657.8012567020805,674.2830118826372,682.051334437749,674.0155136875405,661.2228213938629,661.9549400585681,649.8926565141086,650.108831811161,665.0467768711243,644.572957574181,672.815579549066
2,7,3,670.113390351927,689.0887096279668,657.4595772726647,673.1977830700422,653.1644290262014,657.4400980774466,670.1597287986011,660.5085425203598,664.7367461022098,643.3885659537966,659.8432570031982,685.1522365610809
3,1,1,652.6457247770197,660.7970444530829,652.8928833913994,669.7431758481431,661.311131203809,676.4261513800751,660.0055132883085,661.6529474144563,669.5492564229935,654.8159966617981,670.6366443137018,649.1368169085323
3,1,2,643.2872307422257,650.2404611308901,672.9662775945694,661.6186718014136,658.6354832894889,652.1000402687245,673.9157491489796,662.0318236099363,674.9676752238188,663.2009550664908,672.1211912056292,654.3841625087447
3,1,3,656.5710390986864,642.7290059380133,660.5396757974639,664.1775491203703,654.796470225328,660.2415769938084,649.4267063805203,660.7332902194709,669.6545127403466,656.9750510279554,664.6945344396865,661.175065720101
3,2,1,674.1681504141949,654.095280044435,651.81698416048,675.9987767864088,659.2905594758596,654.8728647347233,660.904351091338,662.6292810676559,663.3044163631178,672.3399326251645,650.36641571588,660.827879491446
3,2,2,654.9420877822478,652.7294909301702,652.7842917836123,663.0333280173019,654.1244169991784,665.4554800895243,648.6801108680158,662.3113522216383,653.721909035493,668.887403627228,665.964860911544,650.2062710514597
3,2,3,670.7766528272033,652.9192976499774,659.0725738268596,650.7037039282661,673.5380502635793,666.6654893614676,649.2175519420009,665.5283435188499,653.7874002182447,656.035026688306,635.2311976970137,668.1028776194689
3,3,1,684.9051725806247,664.3953166918711,652.7897394250476,653.2777745736856,660.6180916723921,675.0654072320447,650.1728250984713,664.4666745118218,633.5104277763946,661.4267623199881,656.5829984073314,655.1771862534112
3,3,2,661.7575529648441,674.9059052024446,647.5495153645337,649.8070321793364,655.8546649509544,643.7887022025117,653.6976004804014,651.0107058308204,660.8141864812249,650.3228717353834,643.5205602529563,664.5666449057885
3,3,3,649.4214939474818,652.785979305404,666.4588326073427,672.4929642508022,656.5082337185161,658.1996896722947,653.851458479923,657.5142695589421,660.4981673039621,645.3091332459267,647.5765911207521,670.7115160285038
3,4,1,650.612000545162,683.7970028817311,673.9210112106362,667.8652400082427,641.4740335986925,666.5903918395528,677.0828774331495,677.3557033979334,668.064849365539,662.6696235355844,646.9908169136936,664.9804865166888
3,4,2,652.8911554739389,646.961607100086,665.7925482300137,654.5596173127166,653.8959029986269,643.7406803911082,672.6158380264828,663.6185330562353,672.2079529475111,664.7679075877192,657.6248575529877,666.6547483918566
3,4,3,673.6258442548174,654.8600327660639,650.8828363702409,645.6434590381525,654.1804823865041,646.2277297743658,647.9838340092634,660.4619694017531,657.8426133062233,649.4025718769092,644.5482648462737,657.5314435024355
3,5,1,655.0260678531016,671.2164229452028,657.2486267463864,668.9003315739146,657.6824749356622,641.8833443446265,666.6504765729695,651.0551518071851,639.7706016674309,652.730190825217,662.8390874592894,652.7275909180801
3,5,2,662.7857506966093,645.372965223938,656.2430424864493,646.1225897660653,671.5931095664407,659.3146198590267,646.5719384698828,670.8464536593536,678.1966804459556,647.3182128924075,672.4183664776857,641.6341259171845
3,5,3,659.1460947558581,658.2614451703938,670.375731685884,659.8570783004466,665.3776117704929,661.5481758667695,647.8138041397198,662.2829566114173,663.2172774609238,654.4174563643154,668.2371150624251,665.0137950046468
3,6,1,651.7404045424781,658.5380120048192,665.759520662215,653.4947052738589,661.6290030295113,641.5074379820232,649.0645713754998,676.4433695037117,651.5829140041003,652.709657588594,680.5547438230784,660.3242618208945
3,6,2,656.2093183351183,659.553914669476,651.4309314129521,671.2554899126877,660.649737271678,663.1190143398853,670.716295670172,664.9625558433615,664.0401737508104,659.1994901808085,646.9521257299975,642.1080327447872
3,6,3,663.0526666649685,686.7935458421027,672.0954016096931,646.0639936982956,653.3367976609887,668.1844601168481,634.3717706977575,662.3879199540626,674.2465659061531,664.85914942792,669.7346863397538,667.2108394590066
3,7,1,649.1334423655292,646.5495265815193,666.014607605862,654.5172136918573,652.0046101050908,665.9922456341118,664.5391359527418,653.6001230864973,660.6167402724411,664.250115157722,657.5521362070998,652.2539072685577
3,7,2,656.389777474732,646.9655327807333,656.8822720080977,662.2035342083703,655.6056019001682,652.9624263319852,657.8919492315383,661.7269062846418,663.9588116485219,667.909721047573,669.3276566420236,652.4305138450761
3,7,3,673.3686182460748,655.4108232762889,667.2472690853618,674.3795195752414,649.6788262463747,634.191395235284,647.3060103622529,649.3009776221007,674.3004685807732,671.6616995166353,670.1327698954742,656.4789341819882
4,1,1,656.8085530258263,648.9480022311648,662.8706770534786,659.0791092141669,653.6295455448122,663.2851291130625,651.7535204130846,679.2691859677087,662.6305855958349,658.5109352037867,658.0371959042017,659.3061274769186
4,1,2,670.9134001980822,658.6030153135542,660.6885962096492,652.0458516207555,652.2495417116585,657.8442646995776,656.9867336398856,660.8123399943679,650.969839314567,653.1068460863128,650.9856181946984,667.4285572512243
4,1,3,653.2855579522068,650.6253538984608,649.5589796221471,637.7648474249082,667.067494611859,655.0768096542987,657.5708436197611,664.2359454037609,655.3811086107072,669.3472341665588,661.1342408182131,646.6345675650173
4,2,1,647.9287117821092,664.4747883906869,670.6214018191196,652.6915769672122,647.9573792981229,667.0457447133002,650.2060436378666,654.1645119395472,671.2877381857934,669.1560640016385,673.5616158359909,673.3088709380255
4,2,2,658.3339826438877,652.1909077902042,669.3663274326611,667.134879914452,664.8563647160814,660.7193354339086,662.518043316707,677.0782812785624,669.4069040637462,664.6166445935078,661.7648308474737,657.6299992160764
4,2,3,660.8323196527906,670.5811589516948,651.0090459687887,665.7482043242652,659.3324922523468,663.8694820588601,651.6359116676339,645.1211798774283,668.7473669420194,652.3435913668303,662.290704144426,664.6143388318746
4,3,1,642.6176991509465,653.3905979804026,653.4435344907871,658.3027628490287,664.1203253471353,653.0110483255952,657.7961853034388,658.1935625980353,650.394034224251,664.3323378149421,653.5518751373028,639.24069621182
4,3,2,668.1043729856729,657.5350943875321,663.9706468879292,660.8605707839534,663.328063457736,666.7811750540434,659.9452279395316,660.1584438591234,638.4550762538738,646.3067787659054,655.1771838886954,660.5958176979888
4,3,3,673.9659397047226,644.0428555922633,667.4137482394156,667.5464190206507,655.3557284536332,655.1840381593372,652.3439574595207,656.2401868524893,664.2102499181614,657.24494055061,649.4304310198352,664.9742972794544
4,4,1,660.3247964277415,660.3890251510744,651.2185284584044,652.388132696467,663.6315539283564,666.5544784369858,658.7943298173022,655.6855480622277,668.2424937814436,660.9753634921831,664.948185570473,658.4556825897029
4,4,2,667.1417649394364,665.0011036065737,653.9474345911601,665.4538617474439,655.8517466741226,653.0306341356339,650.5710901454927,657.3344275456523,648.084291866155,668.9848853928352,644.9308497602506,666.1613247042734
4,4,3,677.0806386145875,659.7752562347847,660.7333204320684,672.2568606748185,660.8896597177431,665.2857772506401,661.3095554417079,668.2644646716673,658.3612151258089,660.1216782989042,661.3273701979344,658.5379648264935
4,5,1,670.349273796897,660.0439675528474,658.0812698897367,641.7367080922435,676.0530677070917,654.1015900315647,659.8344440150069,649.9117725492969,671.1948628639834,657.4246971846707,666.2117143879565,664.0552053367476
4,5,2,668.9592873752,652.2646128049856,651.8924378608982,650.0759054196725,678.5699924554333,658.4051027579249,654.5865772635577,652.2729866185714,680.9972910922792,643.5357080252913,653.165278078585,649.4170603740471
4,5,3,660.6122343144682,672.4202158251309,651.9536339862649,649.3335208621903,659.7295835904307,651.3883057321318,653.5988433873362,659.6141657269575,660.9005507898158,652.3125756542786,658.3798981790991,649.3966716480558
4,6,1,656.78818724639,655.386571398771,655.0145605164367,672.2652116730045,657.2115510840208,652.3658533050619,668.3677665875234,671.5072489616849,647.5878601887077,661.6805980649198,654.28977616593,652.6161009099574
4,6,2,657.1799361299541,660.5330506148346,652.189632741066,672.4537152135061,666.1001355048958,653.7542179361012,659.3248103159375,664.3190052192839,657.9884830454507,670.800472277497,665.2611998155945,661.4120057695282
4,6,3,655.1324045130043,656.023772980398,651.2086721433915,649.2175273952605,653.6600926295603,648.5444156277241,648.8789579311027,665.9479879162964,663.630856058326,658.8173051617756,643.5997319698347,664.3474771177296
4,7,1,658.7243226590176,661.0678512434132,657.452430772901,654.940541847475,651.3572404929603,644.5092193163517,659.4447716342532,654.4224659578404,665.5359206228987,659.0483327309347,660.3837467933289,657.7584673068985
4,7,2,659.7939871831629,659.5539445038357,657.4697484111728,654.6700824571963,654.5968930094962,651.0472616225312,654.11262300145,661.5389249263327,644.8794149467132,653.7397199777557,659.355147732198,656.5796046988379
4,7,3,655.5593831119552,655.4124117340848,662.6201628190889,669.8157479929099,665.4283447425522,667.865619705893,652.2242897109967,666.3504665459508,656.3315332820872,655.1512724798673,656.877143498793,656.5545768782473
5,1,1,643.4233601038326,659.9309505340204,662.7550651771861,666.9486730170439,667.5150971431432,663.3793877030898,653.4623165187462,663.1290301156714,671.7678600298126,657.4680509066329,650.9056984873768,656.1226782612746
5,1,2,672.7873304007632,653.7622862847843,665.0009635885649,654.5006514516609,636.3312433986299,655.9994430787098,662.8998427096636,648.5557487072142,687.3156648633981,662.0272237998356,656.3621036559736,658.3133543123896
5,1,3,671.3632584187047,659.2312673090472,642.6122321512245,668.3839480386491,672.8208215709953,647.0714244666544,653.3665816962717,677.8488318655405,659.8774866144881,660.156727655681,658.5230248808361,660.7172901797819
5,2,1,649.6461501400177,648.0065723203548,678.4193004630489,674.1421636905034,651.6596621537552,652.3671487831703,677.8795508554051,667.7497702728202,645.8225236165653,656.7660685314809,675.0488098943766,652.3422106717796
5,2,2,687.9293768036147,641.989255735171,684.0528094225912,661.4944993709589,677.1731018145646,674.1522827641977,666.2013272488789,673.8772582734359,666.3523048996906,671.5263429732997,670.3538348269246,657.4287209517637
5,2,3,643.1626601576261,663.4204459843685,660.0160274214826,656.3535704800076,659.6384040528093,666.0958609665815,644.2412135355958,653.3629803528186,658.1672113685277,663.2019594097873,662.0820728598503,698.8464616088288
5,3,1,671.5087596962055,677.9259005848587,657.7478908166187,665.0584959259476,664.0254191633237,642.9984014545456,663.3702111211918,684.1285542933113,656.446067082891,653.1497943929269,675.7013287139663,663.2801782266413
5,3,2,679.4956006862179,658.2991497312523,679.4550321333702,652.7154566781817,641.1037320968283,659.1664263669453,668.0786568176583,655.3382753380082,664.7770386076497,667.9215267785705,666.1611820263016,668.052160550751
5,3,3,661.7286071095597,652.247820891479,659.6409886198992,672.4998259298565,648.5561841891085,650.2860247878973,677.5080693430365,657.3920194414718,671.8573433327692,656.705360118586,657.0379493771931,669.34038216866
5,4,1,637.2131520083002,667.4780415231338,641.5979314723986,659.7969378574371,660.669370582843,644.3033919635691,631.3398157908842,677.7742117918923,664.8939610915048,669.3436672998579,665.5598841863726,643.0668252598168
5,4,2,658.7219136044257,663.2514579262041,648.3401313473056,666.4748620971749,669.3254959558764,658.7791269682931,664.5943854898421,674.5031976501534,642.1464808761133,662.0190021399576,663.5815538443379,650.3637037603563
5,4,3,641.3778259774623,661.1228370828575,652.440379451687,666.4043978874479,672.8828197930136,663.1618876481111,674.9893868708523,643.6821294130597,654.5833986446925,668.0584365506484,664.5340942379997,652.9302622117496
5,5,1,664.1683274013515,658.1384790725245,679.2093179084319,671.2944381742706,675.0508753476589,665.0012649229632,668.5418574556663,675.4704907137309,655.4240411617438,664.8448057924813,659.9862030385212,652.6708938066232
5,5,2,656.7287476818922,669.5492855844146,654.0513801870648,651.4116563943659,650.6935240146238,672.0421923823432,650.5662195071908,638.0912382229317,648.1316067336026,666.1204063298983,654.9936194063052,656.8624195528448
5,5,3,659.8615265602638,676.9185698005165,652.0298540615207,665.7704053807854,658.889712440125,661.3098175657187,676.1329863789506,658.5912737046199,652.6292035113311,656.7191623350786,647.9199156519247,656.6449648368716
5,6,1,648.837240339232,643.9256475088283,681.3393570438434,669.6585228119543,660.1204674055069,654.2730040376659,653.8779112264034,669.0001706514302,649.7688606573948,669.8697410902549,655.2636538079086,657.4240709624358
5,6,2,655.4083430346196,664.8768728599982,652.4793851621632,657.9865558095249,658.4633455741188,671.9028759500441,683.2316618343757,672.734281928771,654.5377864533223,675.7269912985687,636.4541379230985,658.0814523448199
5,6,3,646.3480215738363,656.2383883668816,672.440544088672,649.4346936123577,663.5988451749482,658.5469274241982,670.3189177372938,665.6626926125836,661.4558612755328,668.1665320740532,649.7551875785962,675.8618332560523
5,7,1,658.4217490030514,681.8490847468034,662.8414417010988,671.3710997551651,657.7452580876694,658.0506341431443,655.2548094551977,662.644729125822,667.2405146575802,656.8640805887541,678.7346057873194,658.4647335296456
5,7,2,673.5157571817948,670.5555052284523,669.3698396196564,686.9862910913666,672.8510937419867,661.2955555839673,650.6000267896507,657.0475428462734,654.755915843587,659.1549473158751,672.2207842935393,664.320292846909
5,7,3,654.1062212681636,668.1158362315434,656.1402665139484,648.1504080295247,667.3072498078279,666.814754326085,672.3599699160269,665.3113191569806,675.8185621345203,683.530579090335,672.7864966515622,648.8994161861544
6,1,1,661.3451729905272,659.2259193112549,650.4648851717945,638.2716356711782,669.7879981163974,664.2260938410466,647.6817053629211,670.2635470375642,681.5164725947299,672.3665945580336,673.0051282106186,651.403040739858
6,1,2,665.6562277230494,684.2164526937897,643.9918001858283,679.0308523367137,671.556039660231,646.6449912750743,664.7537994727879,663.7648107959517,678.1478815479418,638.5040154108219,656.9795218574156,661.3739820381417
6,1,3,625.9701673095284,665.3078444219817,657.651846590624,645.9348346926132,670.1318985841039,693.294923471458,655.3543849619948,674.300368174891,659.7383308323401,659.7236601472006,668.6329901482802,660.5908627687029
6,2,1,642.9898420047105,657.93556752211,648.057881783497,653.24365739986,681.779087201395,652.7171784555773,661.2479372132652,658.1480140665609,670.9792476426471,675.639322111953,664.8619842592717,657.6934582070418
6,2,2,660.660643315871,665.7778954377849,661.4399192573786,648.9322200731006,642.3495453794869,664.3094744945478,664.6627482957261,638.9727267790845,654.1592620459594,670.6157205582077,639.4373995856148,676.4501701420049
6,2,3,680.7708563017704,676.7253157514542,672.0700656215159,645.8420150972361,675.4670753417937,671.9373085600073,678.522922705427,667.8665605725713,658.9634389009403,658.2866445072469,667.1090415380472,663.5598801384525
6,3,1,661.6389882542277,643.582283111994,641.5087655015666,651.7946600864904,645.2069199103303,658.8173592518468,648.6878844466809,676.2284577246661,651.6732148593728,649.3308811199835,675.3600426664323,652.2994655155692
6,3,2,657.4059609723639,664.8528399300804,674.2410574175834,671.7132492707517,643.4039157346369,659.2464155053269,648.8174618126698,640.817430547135,669.3302564840453,678.959652189627,653.7688890721863,641.7292780726697
6,3,3,675.0705406581667,666.0941799930977,660.3072496184014,669.2479119418381,664.2933904610657,685.0611278401933,678.6404101990452,641.205567647123,646.6470245772942,678.004310749274,664.3155489663874,648.8035927165058
6,4,1,655.9094720978239,665.2459349769945,661.2113339335276,650.3498463394791,676.6491267524829,662.0756123370987,665.3652240179459,677.5418172124608,682.8677616248447,657.9337505788538,671.4264092021564,672.732707062187
6,4,2,655.9019062296837,643.5442058497986,657.4077833413774,672.5792784398388,658.9595057580414,670.5808908922356,663.6166433623484,661.3754470577702,675.8942490071208,676.8868289484258,641.6154801359258,667.0817672207995
